"id","symbol","open","high","low","close","timeframe","priceDateTime","createdAt","updatedAt"
19139422,GOLDM#,1872.82,1875,1868.07,1872.14,H1,2023-10-11 13:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139423,GOLDM#,1872.13,1872.4,1869.01,1871.12,H1,2023-10-11 14:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139424,GOLDM#,1871.16,1873.59,1869.46,1872.96,H1,2023-10-11 15:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139425,GOLDM#,1872.97,1877.17,1872.81,1874.27,H1,2023-10-11 16:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139426,GOLDM#,1874.28,1874.67,1870.76,1871.91,H1,2023-10-11 17:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139427,GOLDM#,1872,1873.31,1870.92,1872.42,H1,2023-10-11 18:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139428,GOLDM#,1872.36,1874.19,1872.34,1873.54,H1,2023-10-11 19:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139429,GOLDM#,1873.54,1874.49,1873.36,1874.21,H1,2023-10-11 20:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139430,GOLDM#,1873.94,1875.29,1872.99,1874.58,H1,2023-10-11 22:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139431,GOLDM#,1874.6,1875.67,1874.55,1875.23,H1,2023-10-11 23:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139432,GOLDM#,1875.27,1876.6,1874.65,1875.34,H1,2023-10-12 00:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139433,GOLDM#,1875.34,1878.68,1874.43,1877.36,H1,2023-10-12 01:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139434,GOLDM#,1877.37,1877.94,1875.54,1876.74,H1,2023-10-12 02:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139435,GOLDM#,1876.73,1878.05,1876.63,1877.6,H1,2023-10-12 03:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139436,GOLDM#,1877.61,1879.06,1876.71,1878.85,H1,2023-10-12 04:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139437,GOLDM#,1878.84,1880.04,1878.32,1880.02,H1,2023-10-12 05:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139438,GOLDM#,1880.04,1882.58,1878.51,1882.07,H1,2023-10-12 06:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139439,GOLDM#,1882.07,1882.56,1878.7,1878.8,H1,2023-10-12 07:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139440,GOLDM#,1878.78,1881.43,1878.59,1880.29,H1,2023-10-12 08:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139441,GOLDM#,1880.34,1882.05,1879.56,1880.89,H1,2023-10-12 09:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139442,GOLDM#,1880.9,1882.69,1880.53,1881.35,H1,2023-10-12 10:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139443,GOLDM#,1881.36,1884.43,1881.14,1883.5,H1,2023-10-12 11:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139444,GOLDM#,1883.52,1884.93,1875.24,1878.99,H1,2023-10-12 12:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139445,GOLDM#,1878.94,1879.98,1872.81,1873.78,H1,2023-10-12 13:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139446,GOLDM#,1873.78,1876.58,1871.11,1872.13,H1,2023-10-12 14:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139447,GOLDM#,1872.09,1873.3,1870.61,1872.28,H1,2023-10-12 15:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139448,GOLDM#,1872.29,1873.57,1870.94,1871.42,H1,2023-10-12 16:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139449,GOLDM#,1871.37,1872.03,1867.95,1868.94,H1,2023-10-12 17:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139450,GOLDM#,1868.94,1870.65,1867.86,1868.39,H1,2023-10-12 18:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139451,GOLDM#,1868.4,1870.06,1868.08,1868.3,H1,2023-10-12 19:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139452,GOLDM#,1868.3,1869.05,1868.28,1868.68,H1,2023-10-12 20:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139453,GOLDM#,1869.03,1871.07,1868.94,1869.62,H1,2023-10-12 22:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139454,GOLDM#,1869.62,1871.19,1869.62,1870.51,H1,2023-10-12 23:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139455,GOLDM#,1870.52,1872.59,1870.05,1872.5,H1,2023-10-13 00:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139456,GOLDM#,1872.45,1872.93,1871.26,1871.92,H1,2023-10-13 01:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
19139457,GOLDM#,1871.9,1873.57,1871.55,1873.32,H1,2023-10-13 02:00:00.000,2026-05-20 16:28:49.564,2026-05-20 16:28:49.564
